text,label,lang,score
"Other prominent cases involve former Red Army Faction terrorists who were harbored by the Stasi, and a Berlin sports doctor who doped East German athletes.",formal,en,1.2
i thought they were going to kill me.,casual,en,-2.0
"The general election contest features two Republicans, an interesting wrinkle under Washington's relatively new ""Top Two"" primary, which advances the leading vote-getters regardless of party identification.",neutral,en,0.4
========================== CDistract the Cops!,casual,en,-2.4
Does the eastern bunny believe in santa claus?,casual,en,-2.8
"In the 28 years that he has lead Egypt, the president has never appointed a deputy and is yet to say whether he plans to run for another six-year term in 2011, when he will be 83.",formal,en,0.8
"I'm impressed that you have time to think, let alone worry!",casual,en,-2.0
"Having wasted no time feuding with the girls and playing all the guys, Cavallari leaves us without a gal to root for.",neutral,en,-0.4
"There are numerous issues that I could mention about my dissatisfaction with Dr. Ellis's performance of his job, but I will only say that I am very pleased to see that he is no longer with the department.",formal,en,2.6
"For many of us that have been in this game for a while, the word ""convergence"" harbors some shameful vibes.",neutral,en,1.2
"""It just breaks your heart,"" the Sugar Land Republican said.",neutral,en,-0.4
"The abovementioned actions violated Florida Statutes 800.03, 847.0133 and 856.02.",formal,en,2.0
"Infantry, Armor, Cavalry or Artillery.",formal,en,-0.6667
Mankind will once again enjoy the earthly paradise.,neutral,en,1.0
"In politics, It is George W. Bush",neutral,en,-0.6
The shares have declined 2.9 percent since the end of September after more than tripling this year.,neutral,en,1.6
Be thankful for what you have.,neutral,en,0.8
"The vice premier said that during his visit to Australia a consensus was reached to enhance the Chinese-Australian friendship, to deepen mutual beneficial cooperation, and to respect and care for each other's core interests and important concerns.",formal,en,1.2
Thank you so much for your time!,formal,en,0.0
The answer is Dixie Deans.,neutral,en,-0.2
"Perfumes, eaux de cologne and soap of violet... French Stylish Shop.""",neutral,en,0.6
YellowCard is something you might get in soccer.,neutral,en,0.4
I think that honest advice that comes from experience would definately help,neutral,en,-0.6
The non - repro blue will actually be an ink color they use.,neutral,en,0.8
Sounds intrepid.,casual,en,-1.0
Blessed Be) O (,casual,en,-3.0
It kills 3 out of the 4 stages of the flea life cycle.,neutral,en,0.4
"We imagine you guys feel the same way -- this pumpkin placed first in the poll by a huge margin, garnering 3,303 votes!",neutral,en,0.2
Now you're forced to chase his ass down and take whats rightfully yours.,casual,en,-2.8
The Family Care Council feels there are several avenues available to accomplish the goal of reducing the deficit.,formal,en,2.2
But the influential Southern Metropolis Daily and several other major Chinese newspapers have applauded Yuan's candor.,neutral,en,1.4
I sent the below letter to report what I believe to be fraud against the senior citizen population....this is a copy of the original letter.....immediately following is the response I received within 25 seconds....,formal,en,1.0
"It takes over 90,000 square feet of land (that's two whole acres) to feed a medium-sized dog and 16,000 square feet of land to feed a cat.",neutral,en,-0.4
"No, its not everything.",casual,en,-1.2
Does he come home to u for his vacations?,casual,en,-2.6
"""When I was police chief, I relied too heavily on the people who have the science and biology degrees,"" Bradford said.",neutral,en,0.6
"They're equatorial Huckleberry Finns, two wild-hearted boys guiding an old wooden fishing boat along a wide and mighty river.",neutral,en,-1.2
Three... That is so hard... 1.,casual,en,-2.8
A prokaryotic chromosome is usually a circular double strand of DNA.,formal,en,2.25
"To attract developers, Facebook must draw a nice little road map, one that Yahoo would be smart to study.",neutral,en,0.4
> than a capstone to past events.,neutral,en,-0.75
"Teresa Hicks, 48, was among the neighbors who said they were relieved about the arrest but left with a heightened fear of crime.",neutral,en,0.4
"One day, villagers crowded around a large net that some fishermen had dragged out of the water.",neutral,en,-0.8
When the blood is not properly circulating.,neutral,en,-0.2
"A number of other displays followed, and the state eventually declared a moratorium that froze several pending permit requests.",formal,en,2.0
"Saludos, M",neutral,en,0.5
It's unclear how many people have been killed.,neutral,en,0.4
http://www.askaquery.com/Answers/qn1535.html Taking Care of Hair http://www.askaquery.com/Answers/qn1535.html,neutral,en,0.0
I've heard of this before.,neutral,en,-1.2
"How did you refer to it?... ""Escuela Charter""?",casual,en,-2.0
I hope you are like 5 or something.,casual,en,-2.6
But just the audio track?,casual,en,-1.8
"""And we're going to have to work hard to do that.""",neutral,en,-1.4
Brian indicated that he had no knowledge of any specific position(s) available to present to me.,formal,en,0.6
"They may drive several large trucks over the bridge to test the vibrations, agency spokesman Bart Ney said.",neutral,en,0.0
I don't know what I would have done without it.,neutral,en,-0.6
It will look pretty but natural.,neutral,en,0.4
"The lower the resistance, the more power the load on the source.",formal,en,2.0
"How he scares people : ""It's more like a creepy scary in the cages or shaking a cage.""",neutral,en,-1.4
"""So if you go back and do the second round election, it means that it will happen again. So, therefore, I don't think that we would be willing to participate.""",neutral,en,0.8
"The issue is being blown out of proposition, he told TOI.",neutral,en,-0.2
I bet Boro Pizza don't put courgettes on their parmos!,casual,en,-2.6
Use a chocolate food colouring for the nipple.,neutral,en,-0.6
- - Costas.,neutral,en,-0.5
"In an interview with the Washington News Observer, Rep. Michele Bachmann (R-MN) revealed that, next week in Washington, D.C., the right wing is trying to galvanize yet another mass protest rally against health reform.",formal,en,2.4
"Governor, I understand Louis Chenevert mentioned we are close to Miss. in our proposal, and that an interest free loan could make us the choice site.",formal,en,2.0
Of prime concern is that much of Mr Blair's earning potential is being realised in the Middle East.,neutral,en,-0.4
"""Sadly there is less stigma now associated with drug-taking,"" Mr Keen said.",neutral,en,1.0
"[L]ike most of us, I've also incorporated an extraordinary amount of waste into my daily life.",neutral,en,0.2
Some said his constant traveling had left the city without a captain - a big problem as the city copes with its worst financial outlook since the Great Depression.,neutral,en,0.8
"Elsewhere is real, but not every instance of it is true.",neutral,en,1.0
"In Jahiliya and other areas around the capital, the World Bank is leading a project to change wasteful irrigation patterns.",formal,en,0.6
Divorce your husband!,casual,en,-1.0
Their yahoos were probably just to overstreched.,casual,en,-2.0
"That urge to be unencumbered by predefined roles drives most of the youth drama in ""Glee,"" as the students learn - with the guidance of teacher Will Schuester (Matthew Morrison) - that they can be whatever personality hybrid they desire.",neutral,en,-0.4
we can only offer advise.,neutral,en,-0.5
"Well, we did it.",casual,en,-2.4
Listing on promotional materials.,neutral,en,-0.2
I didn't say it is but its SUPPOSE to be that way!,casual,en,-1.6
There is not really anything in Madera.,neutral,en,-0.4
Red Teeth declined to say why the hostages were being moved inland.,neutral,en,0.6
"This makes the ""teach to the test"" argument less relevant.",neutral,en,1.0
Even the neighborhood ex-cons who lounge against their cars all afternoon at the back end of campus are outraged.,neutral,en,1.0
Hebert sometimes wakes up in the early morning hours and gets busy.,neutral,en,-0.4
Cleaners won't solve the problem.,neutral,en,-1.4
mail beta: http://advision.webevents.yahoo.com/mailbeta/ Messenger 8.0 beta: http://messenger.yahoo.com,neutral,en,-1.5
"Jones also revealed that the stories about Jackson sleeping in a hyperbaric chamber and attempting to buy the Elephant Man bones weren't true, but ordered up by Jackson to insure riotous publicity.",neutral,en,0.0
"Books are sold, counseling sessions are expensive.",neutral,en,-0.6
(this is an OLD joke/trick),casual,en,-2.6
Dump Dede has more.,casual,en,-1.8
This isn't an office.,casual,en,-0.6
Sad but N iggers are the biggest racist of them all.,casual,en,-2.4
did u say nicole?,casual,en,-2.2
a clot in the blood stream.coagulation of blood in the bloodstream.,formal,en,-1.2
"While subscribers will get regular access to new music as soon as he creates it, the selling point is special invitations and access to the artist.",neutral,en,-0.4
It made no mention of the previous letter that claimed she was unsuitable.,formal,en,0.8
I would get the modified choke if I were you.,casual,en,-1.4
"Why he does it: ""I just like to play a character who can stretch my abilities but also someone I can sort of play with.""",neutral,en,-0.8
