text,label,lang,score
He sabotaged pretty consitently what the defense lawyers had worked out.,neutral,en,0.2
People are just drawn right in.,casual,en,-0.8
"The new banks could include TSB - whose branches were taken over by Lloyds - and Williams & Glyn's, owned by RBS.",casual,en,-1.0
"So you can imagine my surprise -- no sheer delight -- when I recently came across the 10K filed by Costco (COST), the giant warehouse club.",neutral,en,0.2
"What, exactly, is it that ""journalists are supposed to""?",casual,en,-1.0
Smart' grid stimulus funds come to Wyoming: Two Wyoming electric utilities will receive more than $7.5 million combined in federal grants to help modernize their infrastructure.,neutral,en,0.2
Berthy,formal,en,1.0
Watch it:,casual,en,-1.4
"They are paid a standard German bureaucrat's salary of between $29,600 and $37,000 a year.",formal,en,1.4
"YOu are too young to be here, Missy",casual,en,-1.8
"The release of the waiver templates and additional information provided will require us to submit an entirely new waiver application so the Agency is currently working with other state agencies, consumers,providers, caregivers and advocates such as yourself to incorporate desired changes in the ""new"" waiver program to further enhance choice, self direction, and flexibility.",formal,en,2.4
I am appalled that you turn against your own sex as you have.,formal,en,2.2
"""It's an open jail for us,"" he said.",casual,en,-1.0
"""No steel structure is completely free of imperfections,"" Heminger said.",formal,en,1.2
get a longer snake,casual,en,-2.0
"The handles crossed at his chest, he pushed outward, propelling the boat forward, lifting the oars from the water as he felt it surge forward.",casual,en,-1.0
"Which, it very well may be.",neutral,en,-0.2
"UPDATE: Scozzafava, the hand-picked choice of the New York state GOP in the key 23rd District special election, reportedly will throw her support to Conservative Party candidate Doug Hoffman.",formal,en,0.8
Lozano had visitation rights.,formal,en,0.8
"4) The story, along with the object, will then be auctioned on eBay.",formal,en,1.0
"It, like, shows a lack of umm... vocabulary.",casual,en,-2.4
Men and women can't be friends and nobody goes to a play platonically.,casual,en,-1.2
We have all been conducting early voting for years however we haven't had the earned and paid media attention to get the word out.,neutral,en,0.25
"The network denied rumours Rove will be axed completely, despite the show hardly featuring at the network's 2010 programming launch last week.",formal,en,0.6
And now let's look at some of the other stories that shaped our week.,formal,en,0.8
Not too much I hope!,casual,en,-2.0
"We're talking to Motorola about this, and we're not sure if it's an Android issue, something to do with the DROID specifically, or something else.",neutral,en,0.4
My personal Favorite.,casual,en,-1.0
"ya, but I never go on there.",casual,en,-2.8
"4) ""We find no clear relation between income inequality and class-based voting.""",formal,en,2.4
They hunted and fished.,formal,en,0.6
"The elderly, by contrast, have not suffered as badly.",neutral,en,-0.4
Doesn't it take the fun out of it for you?,casual,en,-1.2
"""The place where the most persecution occurred has become 'The Witch City,' "" he said.",formal,en,0.6
"El motivo de esta comunicacion es, como usted ya se lo imaginara, para saber la respuesta a la invitacion que le hicimos varios miembros de la Coalicion de Trabajadores de Immokalee para que nos visitara en Immokalee.",neutral,en,0.0
Seems like an Italian word for peppercon.,neutral,en,-0.4
it is a terrible disease that attacks the dogs intestine.,neutral,en,0.0
I don't care for Hilary for several reasons.,formal,en,0.6
We have looked at Calendaring many times (such as in our round-up of 10 players).,casual,en,-1.6
Plus it runs freaking Android 2.0 as its OS.,casual,en,-1.2
Albert T. O'Connell Military Retiree/Disabled Veteran (Korea and Viet Nam),formal,en,2.6667
I am a citizen concerned about the youth of Florida.,formal,en,2.2
"Staff/Admit Nurse for Tulane Medical Center and Pendleton Memorial Methodist Hospital in New Orleans, LA while completing Masters Degree.",formal,en,1.2
"""Teachers know for many students there is no other way to get to school.""",casual,en,-1.0
Its really good.,casual,en,-1.6
I love All about my mother and Talk to her,casual,en,-2.6
Go see the doctor.,casual,en,-1.0
That's what I do with VO5.,neutral,en,-0.4
"""But on every road you have to take a first step, and I've been coming before you for almost 10 years, and I'd really like to take a step.""",neutral,en,0.0
"""In 2006 I came to the view that the whole classification system needed to be examined as it was out of time and gave the advisory council a mandate to investigate that and report back to me,"" Clarke said.",formal,en,1.6
"But others went underground, and by the 1980s, many found sanctuary in Chattisgarh, especially in the region across from the Indravati River known as Abhujmad.",formal,en,1.4
Cosmetic Surgery only will work,neutral,en,-0.4
SPAM is owned by Hormel.,formal,en,0.6
Espero que todo te este marchando bien.,casual,en,-2.0
"It creates a live-action, full-body 3-D image on stage, alone or alongside live performers.",neutral,en,-0.4
i'll remind u,casual,en,-2.0
In what context?,formal,en,0.8
"Cindy Lovenvirth Manager, Business/Financial Services Brain Injury Assn. of Florida, Inc. 954-786-2400 fax:954-786-2437 ""Brain Injury...It's the last thing on your mind, '",formal,en,1.0
The investigators also found that African Americans and young women were at higher risk for developing lupus nephritis in their transplanted kidney.,neutral,en,-0.2
Lizzie: It's an interesting theory.,neutral,en,-0.4
"Chaudhry's attorney, Devin T. Theriot-Orr of Seattle, says immigration authorities shouldn't be concerned with minor convictions from nearly 15 years ago.",formal,en,1.4
its easy to pull off and change before it gets to bad,casual,en,-1.4
Recently technology has allowed the discovery of the deep ocean vent communities.,formal,en,1.6
"Yep: after one of the biggest moves toward budget balance in history, a majority of Republicans, and a plurality of all voters, believed that deficits had increased.",neutral,en,-0.2
Looks like a tuft of hair to me,casual,en,-1.0
then let them drive the car they liked.,casual,en,-1.0
(Favourite) (28)* # 94870345123456789 # Deactivate the PWM - Mem.,formal,en,1.0
"Leave it alone, see a dermatologist.",casual,en,-0.6
And -- more importantly -- they'll help bring more fans into the fold.,casual,en,-0.8
We give kudos to the State Park planners for their efforts on behalf of all of us AND the River.,neutral,en,-0.4
Don't forget to watch your balance while you steer.,casual,en,-0.8
"There's audio, and some fairly interesting insight from Johnston on the Palin family and his Vanity Fair article, which was ""retaliation.""",neutral,en,0.2
"In that case, it should be his responsibility to keep it secure.",formal,en,1.0
Measure from your toes to your chin.,casual,en,-0.6
They should have the opportunity of sharing the same firing squad.,formal,en,0.6
"Sell access and experiences, not media files.",casual,en,-0.6
"For the smallest boys who must negotiate the river each day, the snake was like a monster from the deep.",formal,en,1.0
Do you know what moneyball is?,casual,en,-1.2
it's a Holiday Inn for terroists.,casual,en,-1.8
"Back then, many trips took two hours each way.",neutral,en,-0.4
try it out sometime,casual,en,-1.8
"Dear Gustava, My bank is a tube sock that fell behind the dryer.",neutral,en,-0.4
"In contrast, Osceola county has received the lowest amount, percapita, for school construction in the state for the past five years.",formal,en,2.2
But you're still the most beautiful girl I know.,casual,en,-1.2
"Home ministry sources said around 40,000 paramilitary personnel will assist the respective state police forces during the operations that will be launched soon.",neutral,en,0.0
Here it is again.),casual,en,-2.2
Be sure to pick it up before it expires.,casual,en,-1.0
"I asked for a river, he gave me an ocean.",neutral,en,-0.2
"The spectacular flameout of the Scozzafava campaign, with the GOP rank-and-file providing both the torches and the fuel, inspires this observation:",neutral,en,0.4
The missing part of the puzzle is what made media conglomerates such juggernauts in the past.,neutral,en,-0.4
"Study co-authors include Baudouin LeClercq (private practice) and Adela. Mattiazzi, Giselle Guerra, Hua Li, Leonardo Tamariz, Cristiane Carvalho, Warren Kupin, Isabel Jaraba, Decio Carvalho, Marco Ladino, and David Roth (University of Miami).",neutral,en,0.4
Sent from my BlackBerry Wireless Handheld (www.,neutral,en,-0.4
Now I have to post this on Myspace!,casual,en,-1.6
i would recommend going to www.bookrags.com,neutral,en,-0.2
You really need to take care of that.,casual,en,-0.6
